case_id,roi_name,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume
oaizib_001,roi_1,29.0,59.0,4315302986.0,1.1253787919065508,15.0,7.9941106610363155,260.0,42.90802186806195,9.598932656097501,41.0,0.0,260.0,6.526745653026941,44.78388341011998,0.8883342857743954,401513852.6625279,0.5617739104825453,164.49787266113694,5.1167312078711165,4.956545225002898,0.8085015050404392,0.8017474561980082,0.3612396437803715,0.37849240569180004,0.3297395292112775,0.9812457198291086,0.2514850842385255,0.8400440777795075,0.8382404737979902,0.9970553093593696,0.9727194468607662,-0.09851697657272435,0.4327083180146467,0.3050750506347618,2.2375440104042426,0.36339897624016376,2.1087539909998605,0.49259825736067103,0.5669387914166123,4.475088020808486,1.7106280514265229,0.2907467749945949,5.200835599743062,108862.50847333953,0.05059534300878707,46.60978951587496,1208730.1607854692,0.3001472539962204,5.3254823898707535,387.8360290402955,1764.5896935859355,94.1017607863537,0.23938505272675523,0.017892921711059617,0.13030063182230023,0.007721583567776441,277962.0568197138,0.39362990044874124,0.5259309110244023,6.441170774021637,25.36910895194233,111.96309944751212,6.364801627696776,0.24202808851850738,3.9847069891665146,202677.8428403783,0.2841173658921343,0.3279880740202701,15.783708359161482,0.5445832032045552,3.9176695782859245,0.13959181482524585,11971.408177631773,0.3511397699713071,1.9591786292497062,7.322030915437186,75036864.96480216,333447504.6743613,17842138.80050561,0.5352352144637378,10030.032411345437,0.29419624003007766,0.5570180384855744,4.090896555024551,0.30470544356540413,4.36085172312445,0.015845189068199893,75032882.01210429,6325.611095896942,3.867298330689466e-06,24.53568421355321,0.0016041240261565161,0.0008496090589201183,0.8804618378827005,0.6141129268763568,53.37450404068875,86.91317460483123,98.30813021973164,85.0612846527045,95.0776996022732,104.13477145936328,200175.20310257957,76.52373344878976,0.6943665176164219,23832.459960508408,0.1190580031448525,200196.75446217385
oaizib_001,roi_2,112.0,213.0,5933316758.0,2.6309804015867124,50.0,2.9862372170800318,319.0,168.9293057109162,30.887977503591827,176.0,25.0,294.0,21.59630875973441,173.29633033651925,-0.5823789684304557,552060626.635156,0.19160571669813362,1494.5077801318243,42.48129568105318,177.93343992205658,-12.412350325733655,7.587854157302107,1.4098681209197241,0.6862439534340715,0.8235125171263002,1.6488166341512671,0.7220254744075244,0.6670064836814908,0.6444955681760854,0.9905996912264157,0.9396848838126742,-0.1875173282090828,0.7766312859584795,0.47291301115968276,6.398164984193908,0.06167006595203665,4.644807153189826,0.6920015117600022,0.15192572926478237,12.796329968387816,3.432761161407886,2.2494305695554577,6.76496253089051,10716.295182948741,0.05424077250453635,26.59441121303373,37855.34984233356,2.4706926151016275,41.86699836512813,129.10131144056,6029.244947334855,3.4170388104450273,0.03508251180387327,0.03999836345534099,1.298648611123183,0.00276921406246458,22342.913688460416,0.17419914996281324,2.7339587256690185,40.04269751734906,3.587237692462078,158.155284242065,0.11111248595501216,0.0386803668268921,4.113816178843607,66537.74038979523,0.5156218274770658,0.6490550331588145,1.17339057322683,0.744882007073302,28.66544085836909,0.03120307521592832,695.3725142744635,0.1369113042477778,5.78202134179162,30.383933845245128,1167244.9326639103,51632863.1996456,28285.30653320131,0.09236947550008813,1444.1344752904115,0.28433441135861615,0.548625903716242,16.48349477667897,0.054537021399704774,5.75121482591683,0.025707474350733162,1165731.7854669602,185.79220337561645,5.55091861618309e-05,36.3003699242629,0.02156156907728113,0.0030448871589371057,0.8128934160096312,0.4513881998384666,45.605357489389974,101.03356159002443,84.4060176930193,73.39995716795701,97.21021353669857,98.01854524278788,18352.83382959033,82.12951701253442,0.21371610877420003,15744.019582111183,0.857852238422551,18382.646737445793
oaizib_001,roi_3,33.0,72.0,4163886839.0,1.4438634703585156,21.0,10.440018167931289,304.0,51.37520221404831,12.394279049063375,50.0,4.0,300.0,8.819739098558232,53.8024339355408,1.2552831056556115,387425460.55320835,0.41938540665246976,255.29049485387807,6.867070779760932,19.879174853342782,2.010830801705546,1.4290854182709698,0.47072608868211113,0.504427434451239,0.41234356205057193,1.0926401359287214,0.2987705682452787,0.8024468714950331,0.7994607734897745,0.9972513442826197,0.9708150410747212,-0.14237339397540197,0.5707712192294374,0.37033295862069776,2.5743893267134093,0.21457259618170252,2.6731243022205478,0.597893047274122,0.33276976289452026,5.1487786534268185,2.158396145436638,0.47495287673827036,5.817158231853387,64556.59642142833,0.04487924609279588,40.30997928217144,603265.3575846518,0.47873173297125476,7.115310844790681,316.9760464555275,1989.7745352465952,60.616759551999614,0.18680822932992555,0.017384276263496125,0.1723442909328847,0.005274510795644161,208454.9741932036,0.36329616285981847,0.6589700898524022,7.966855575918073,13.975216572760475,85.133552839818,2.7797556700517725,0.18676399928034026,3.9784259967355684,178179.96893842475,0.3070426850799454,0.398719926450798,7.475085615639723,0.563589522709192,4.837743616943408,0.1094741844144016,5031.211942723672,0.2554692770754378,2.5483135318602503,10.96785823093328,42863751.929978676,267551708.86615214,8086821.593879327,0.3825595326267915,5852.012795775363,0.2971469887161249,0.5598853045816804,5.977841189853441,0.22501651103434975,4.818934032449762,0.013691116346681256,42858417.079180986,3461.0637699216004,5.262364195806125e-06,42.40782169735274,0.002190629329534251,0.0017243006490254948,0.8621594018411368,0.6748456918039955,47.972820776216,71.08709644122526,82.17399727424569,72.78894995352616,81.14424258609056,87.05285636652687,133823.59537923388,61.28840854638997,0.756397626623962,16727.168411993123,0.12499416388112351,133839.50205814492
oaizib_001,roi_4,101.0,197.0,605752980.0,2.567111329355226,57.0,2.245666656424594,277.0,148.297017510102,30.6926717694216,146.0,48.0,229.0,23.64891862610141,152.6815003917063,0.13276157062209104,56361792.79894652,0.1847035239502786,1319.6351594711196,31.245890238134287,108.90253782930016,2.1754708699461185,6.9364197982153115,1.3013743748248197,0.6816511612678907,0.8077987573927952,1.5599516362865533,0.6043063567558238,0.6666474412345682,0.6445226930212248,0.9896486572072601,0.9357083238402105,-0.20652850988845436,0.765131371475097,0.4800160304007785,5.462329453594912,0.0560757675848332,4.536908719474462,0.6894610507672184,0.10389909419220314,10.924658907189825,3.386134314365135,2.059448543260033,6.663443366240099,1600.4126611506638,0.06158986573602709,22.32169534909888,4799.52106984799,2.1796444174935665,31.885395420434865,116.06746199730614,3407.5090244371754,5.191387104983798,0.043480460851790824,0.035897189953718746,1.1530834666114116,0.002161589032814596,3089.919608171738,0.1784628022971952,2.307312850314083,32.522666719240355,3.6389178612605164,111.64061495109932,0.16066578501715553,0.04356290286629071,3.9771424883908804,9327.547316097565,0.5202599445630013,0.6660677017806129,1.1221167906378828,0.7392308974402109,24.273223593154878,0.03253274598128572,83.82585278276481,0.1504952473658255,6.000812250804998,32.254937163375224,201108.53321364452,6135180.904847397,7911.285202259455,0.07888361791220042,148.2854578096948,0.2662216477732402,0.5286776531344015,16.853853718948947,0.04585333660343411,5.520602528860055,0.02143544352511064,198932.15158147167,33.887671392838165,0.00043490874145907265,28.612981515496262,0.021224587254579125,0.01973156159033218,0.696794282474518,0.09096776330286688,4.170928935004192,45.85062645893091,33.002096932345566,48.147088269191784,48.3738059902277,48.98563946237721,2410.491843778098,31.94845436445792,0.2935535031586722,2961.6515990215253,1.2286503298760654,2417.7531671088527
oaizib_001,roi_5,112.0,225.0,924601345.0,2.755941897310195,74.0,1.9595122846281914,292.0,165.64579237744942,37.62498734775283,161.0,54.0,238.0,29.999186354177816,171.22224458959232,0.1469810565987503,86028779.30293842,0.16068649483503794,1878.5285099450975,29.03836721203021,224.3229075872123,7.0380791197911385,10.871494579845299,1.1999778467137094,0.8008924454614994,0.7357469908532033,1.5367217028092786,0.6371231235227485,0.6937105184408315,0.6760888374557599,0.9886606581194636,0.9363734406722355,-0.2848328647998575,0.8766515872570921,0.46152219290809254,5.159494381227641,0.05385545607265184,4.67435933562256,0.8220639166445226,0.11813537951581168,10.318988762455282,3.6028831297499186,3.017868106639753,6.994024948291042,1599.9568774177183,0.05073108242176797,30.20264628890212,5067.730674107426,3.092263373399617,29.577969433699028,152.8840129367747,4026.7153909569406,9.136538660855498,0.059522247387327566,0.035494873553563185,0.972411524926028,0.003929656761422546,2953.0618908147344,0.15281357110014243,3.1789208256159545,30.530663063447353,4.338994579591165,118.84732878233329,0.2615763335370407,0.061107874486877774,4.343528739201918,9343.476229429372,0.4732081519379149,0.6124553042239642,1.5039209516644831,0.7088151709335028,21.810649494624062,0.04528633235801796,110.01098901098901,0.13432355190596948,5.637173300176963,25.455433455433454,170917.17460317462,4713963.824175824,9026.0763290511,0.15063184602064042,214.9267399267399,0.2624258118763613,0.5229683921727488,13.142417933634016,0.08546691642733475,5.627201264433597,0.025968672712283595,169434.31342907535,52.32875880332868,0.000412491461628691,21.355139787016682,0.03618759184521036,0.013808943448478201,0.8891270321550516,0.19202245270862212,7.004026603407152,36.47503979149341,36.511560032466036,39.41717241730485,41.027280422219924,41.033759551133286,2927.650812466416,32.430943877547946,0.3745405991496284,2642.3970412261974,0.9025656440906267,2934.427530663036
oaizib_002,roi_1,27.0,56.0,3223413984.0,1.062078988347451,15.0,6.472579047016069,226.0,40.632960248295994,9.077434096873244,39.0,4.0,222.0,6.346994603387751,42.327751720294444,1.0890683143855129,299916660.6394931,0.6027298032869753,140.60110715528668,4.7307165240718225,3.266775413888745,0.637548661921511,0.71196275492593,0.3256072554398237,0.37213826089535484,0.3033028731641894,0.9346136342366876,0.23278943620383968,0.8518647359335254,0.8505602451887048,0.9967920045564933,0.9725928964775151,-0.09813995619456772,0.42129712922082435,0.285556177000804,2.1527023120207835,0.4095275735872959,1.9931009395166202,0.404369056179205,0.6173106072786125,4.305404624041567,1.6353417738288931,0.2593925025914385,5.012645401886675,100738.48612200364,0.0559924842672337,47.098594754852414,1084397.1064751383,0.2670680562559549,4.92292719366943,408.76988377244055,1793.2488212443368,99.50547534408418,0.26092575690351355,0.016722351041987958,0.10894664809642265,0.007714490288375102,206071.09272081085,0.3728244925222459,0.5632961349543884,5.7786160033044345,29.195679552447135,125.35051482249226,7.243105052613695,0.2977170227298198,4.0724529520613935,154062.21504338476,0.2758125732187268,0.30701318093370866,18.26089730192823,0.5371518730484814,3.402050873841012,0.18273071496565277,9430.018875267562,0.36699820491409074,1.706640085142666,6.7532593889861845,74729393.78995913,315841519.27845883,18238504.868866615,0.5330843510964598,7321.962210546799,0.28495669237387816,0.5476220871253096,3.752776961529622,0.29309632611391295,4.363706708827724,0.014281799723535039,74724491.10346532,5449.169162821053,5.155960357491478e-06,18.565709703539095,0.0016108061605391907,0.0008063552163446725,0.8646205908150858,0.5229168527133667,46.449975673045394,88.82860713327713,98.56304260698214,89.04196930802502,87.69192185537509,106.71845844729046,167377.41232293838,76.80304278085522,0.6863503429226993,21399.461050489725,0.12785154671409038,167397.97098706124
oaizib_002,roi_2,103.0,228.0,4379216989.0,2.920334973828124,70.0,2.446258111216096,331.0,171.55928639556058,38.83344903351655,178.0,32.0,299.0,28.747084566433706,177.88382663306868,-0.342795132518787,407456238.03703636,0.14894761301820408,2210.0670290696576,45.38273261524781,353.48612965574455,-15.164419608895665,11.736409783969965,1.7424779474528185,0.7412610037060982,0.90934854404151,1.768220954474558,0.9029660130124768,0.6508495336816268,0.6235495846667892,0.9901419457182015,0.9387334092754502,-0.21891526416929086,0.8385218738534739,0.45970006447607403,6.548561239965342,0.04254907020493083,5.1042127376245165,0.7495028512950422,0.1053106644092147,13.097122479930684,3.766331662224483,3.369721932855696,7.075115078199598,7627.628544177577,0.05511451591214759,27.438360460051687,20613.75385126738,3.6228574967973546,44.357091245411716,120.38141275759415,6144.243735368074,3.497147035570377,0.03820267248933813,0.04608804653851491,1.5003378678828625,0.0034663435431262963,13156.2622530667,0.14237331290144464,3.7604460828031097,42.03315725537921,3.4019339724844064,161.02038488768233,0.11543658347982554,0.04180547490025423,4.285092579109513,50591.74056018029,0.5445088379063243,0.6676654727682213,1.122865064921834,0.7656171754603558,30.73695458632472,0.034371833099029254,546.0697674418604,0.13509890337502733,5.869194585011756,29.143493320138546,456945.8500742207,22070393.162295893,10909.179928872885,0.10039455413526589,1099.5917862444335,0.27204151069877125,0.5373457926671059,15.17061979399202,0.06188059311098133,5.9152026531275705,0.02920604641752652,455773.50771354034,114.68639513122628,8.861903350636401e-05,46.40968731137971,0.02916435938244078,0.005386811878828336,0.8421837657556338,0.4347694053470846,38.58681356950039,88.75236641523986,76.38580076901968,66.64299758603902,88.42370225761854,88.95574761325673,12844.904484156652,74.74580216731054,0.21830041814381737,12150.201387455376,0.9459160558524864,12876.802784839965
oaizib_002,roi_3,23.0,51.0,1671737088.0,1.1518247095700882,14.0,11.189227145922873,237.0,35.32816501080855,9.119982183658376,33.0,0.0,237.0,6.050460973173024,37.43320670077635,1.6683284785508417,155543720.84654653,0.5742335832884298,153.16572087212998,4.005370930109868,6.596458248854803,0.8174972924697202,0.8505919168153077,0.3518479703892802,0.4145219325507012,0.3265378017869445,0.9621262923349916,0.24410931141476097,0.8404243157396787,0.8391904843788137,0.9965396414115525,0.9704980919268057,-0.1237957194739478,0.4866754607839784,0.30885209575639194,1.9699452301128342,0.3746068985081997,2.1314834565583713,0.5064880616183215,0.5871153556798139,3.9398904602256675,1.7575238431080418,0.30060997180114685,5.141662401075614,62878.39845285603,0.052704483140804545,43.712316588938926,685081.9115056783,0.30960515714795317,4.215333640113425,383.82693495675323,1592.021783901086,105.33479957726371,0.3464103159911286,0.014059505216402507,0.08556659608785501,0.0069502376852784665,142858.54713655906,0.3637298792191911,0.62895240749634,4.356096359363702,22.731754187029022,93.78740901991381,6.283053139496368,0.45116280040442447,4.053082222051748,108587.67850705762,0.2730160200834959,0.3291462815551339,13.174640649949033,0.5316921968588731,2.4138340651145844,0.2829562645171006,4180.0183337597,0.3564439612654302,1.7295886697953322,7.8028481282510445,68821818.46755351,273384316.7643046,18767578.468611017,0.44426169283282957,3425.3110770017906,0.2920875822462515,0.5542291003390755,4.226053945630971,0.2506485962737856,4.363986332586347,0.009829535881955044,68811468.61946884,4302.07403983388,7.140511223781062e-06,21.962713830565697,0.0020528052432474565,0.0011785534708946435,0.7842245216690757,0.6157897974246597,43.546246428390056,70.716089500846,79.8021974292686,68.12929964742104,79.24056908764014,80.90462517136268,110989.17190555412,55.4572914631085,0.7613928601839988,14668.838661492311,0.13216459236198927,111003.94638585737
oaizib_002,roi_4,100.0,192.0,479589113.0,2.5371702764948747,54.0,2.364810333269064,251.0,145.26503164556962,29.038864052470853,145.0,39.0,212.0,21.837662365442526,149.39520557192552,0.041777099980458754,44622492.16637279,0.1910172967412174,1216.9980288895422,29.93517171430434,88.93779285068511,0.9492090096568124,6.047255520748964,1.415555322730366,0.615949523675947,0.8322928617575317,1.597776826118796,0.6668051205581235,0.6633905107922717,0.6399672377868312,0.9866069909468101,0.9284764770756068,-0.18385771149048372,0.7163427227911557,0.47342449920836854,5.364428942671806,0.059212218870523935,4.504146364281895,0.6351631884490897,0.10346716402613655,10.728857885343611,3.3056828685590536,1.8657027108698327,6.622023886564912,1296.4634214445273,0.060334299210932946,23.1764185323059,4104.579672375279,2.0254043309389744,30.46802866716307,115.0053983618764,3252.8654597915115,5.101331307956844,0.04619152126392048,0.03994383485647304,1.106942270199618,0.0029843285071509706,2627.552649569026,0.1825333247884776,2.2083074144925114,30.918133067977823,3.7458220394028805,110.6378117280984,0.16960799744788882,0.04744946926667189,3.9406219211278635,7972.978557683552,0.5311801049559958,0.6698944670370583,1.1824757723466475,0.7455592301866983,23.17018524570289,0.03642334028270738,92.63394342762064,0.1541330173504503,4.604322800878181,26.093178036605657,124284.39600665557,3715628.40765391,4820.624248080171,0.09714078173020611,140.4109816971714,0.23362892129313043,0.4894284282469301,12.101372057126923,0.05273868252897579,5.628598673919931,0.02796909903201787,123006.06581377129,35.05554620539706,0.0004921169549870094,24.191846192261,0.025755648012442425,0.016758475718719263,0.6701019532647301,0.11058499254138802,4.658185122562862,42.12312191294374,31.003725269850456,46.39385338867954,45.7016676319738,46.59629730710482,1992.480753077035,28.22678627147195,0.2968905617218698,2579.1928905651985,1.2944631392710269,1999.3116725963262
oaizib_002,roi_5,115.0,230.0,771032095.0,2.8023765813887764,71.0,2.1375404833142118,278.0,170.54460263835264,37.28908877226475,167.0,48.0,230.0,28.772382151997604,176.09650218206872,-0.033785848294973206,71739271.56924328,0.15644498284308853,1924.5165916857334,43.40731799935299,226.54838784658574,3.111991324395988,10.499713377949886,1.4082795469041625,0.7620038102346455,0.7887237142486158,1.5960232840611988,0.7414093308879419,0.6833035364995598,0.6630212990108219,0.9890352274091309,0.9379068404219295,-0.2697346013899924,0.8558094419588566,0.4565394475119305,6.413566848236027,0.05194546466465983,4.755334627233067,0.7892703547617933,0.11955212064022819,12.827133696472053,3.621829452575435,2.976998231213511,6.963991215294073,1290.7799227799228,0.05191360693291195,29.703693879776775,3889.8480534105533,3.156969583776413,43.40982947232947,145.34749034749035,6325.8935006435,4.362562887115005,0.03380075217931218,0.03536079411364302,1.3092780861329052,0.002041829835457198,2309.4869360132043,0.14859759259954972,3.3462822151324945,43.01099494010555,4.383070942296827,188.1384952374299,0.14144483824016604,0.035886997154676706,4.330280968591384,7900.161569955245,0.49123966872723374,0.6248545936045935,1.5517815867058975,0.7199800840767486,30.383305131806857,0.027452246720899447,76.2156862745098,0.12453543508906831,5.765570934256055,34.73529411764706,137551.88235294117,5956282.215686275,3932.433540121204,0.0724760060002983,133.96732026143792,0.21890085010038873,0.4698775906558686,16.186777053169205,0.038246506501857756,5.849058226584102,0.024613899613899613,135901.29257977701,27.05938099111991,0.0005355295487759807,27.195748664804405,0.03135844370960556,0.02150111582573903,0.8564460195013818,0.16616455226770988,5.738080168432076,34.53251665365655,34.720100225985334,35.758914242269775,38.53345496526643,39.26122513385687,2307.552069904259,29.57523643138933,0.3752092710804171,2250.6686938406333,0.9753490390073902,2313.425420115183
